counterpart_attention_mass,counterpart_evidence_present,counterpart_warrant_mass,label,non_counterpart_warrant_mass,sample_id,score
0.0,False,0.0,1.0,1.999995231628418,6553,0.22446492314338684
1.3578985929489136,True,1.357896089553833,1.0,0.6420997977256775,6554,0.9334447979927063
1.377625584602356,True,1.3776233196258545,1.0,0.6223731637001038,6555,0.9855669736862183
1.6766984462738037,True,1.6766955852508545,1.0,0.323300838470459,6556,0.9536054730415344
1.9942398071289062,True,1.9942365884780884,1.0,0.0057601770386099815,6557,0.9960378408432007
1.9144139289855957,True,1.9144103527069092,1.0,0.08558586239814758,6558,0.8894266486167908
0.0,False,0.0,1.0,1.9999959468841553,6559,0.2674468457698822
1.9838778972625732,True,1.9838745594024658,1.0,0.01612222008407116,6560,0.9919497966766357
0.0,False,0.0,1.0,1.9999951124191284,6561,0.34861069917678833
0.0,False,0.0,1.0,0.9999984502792358,6562,0.19381286203861237
0.0,False,0.0,1.0,1.9999948740005493,6563,0.4621526598930359
1.9563219547271729,True,1.9563181400299072,1.0,0.043677885085344315,6564,0.9449853897094727
0.0,False,0.0,1.0,1.9999935626983643,6565,0.534766674041748
0.0,False,0.0,1.0,1.9999961853027344,6566,0.0632663145661354
0.0,False,0.0,1.0,1.9999945163726807,6567,0.11478925496339798
0.0,False,0.0,1.0,1.9999959468841553,6568,0.186948761343956
1.1287513971328735,True,1.1287494897842407,1.0,0.8712468147277832,6569,0.8267733454704285
0.0,False,0.0,1.0,1.9999961853027344,6570,0.3122573792934418
0.0,False,0.0,1.0,1.9999959468841553,6571,0.1936468482017517
0.0,False,0.0,1.0,1.9999964237213135,6572,0.043206024914979935
0.0,False,0.0,1.0,1.9999961853027344,6573,0.18348538875579834
1.4228503704071045,True,1.4228479862213135,1.0,0.5771483182907104,6574,0.715771496295929
0.0,False,0.0,1.0,1.9999955892562866,6575,0.13618330657482147
1.9809770584106445,True,1.9809740781784058,1.0,0.019022824242711067,6576,0.9860013723373413
0.0,False,0.0,1.0,1.9999955892562866,6577,0.28354397416114807
0.9988369941711426,True,0.9988353252410889,1.0,1.0011610984802246,6578,0.566402018070221
0.9985708594322205,True,0.9985692501068115,1.0,1.0014272928237915,6579,0.739544689655304
0.9993742108345032,True,0.9993725419044495,1.0,1.0006238222122192,6580,0.8555132746696472
0.9997063875198364,True,0.9997047781944275,1.0,1.0002917051315308,6581,0.7743465304374695
0.0,False,0.0,1.0,1.9999959468841553,6582,0.20078200101852417
1.9996265172958374,True,1.999623417854309,1.0,0.00037356012035161257,6583,0.9812968373298645
0.9195713996887207,True,0.9195699095726013,1.0,1.0804262161254883,6584,0.10656541585922241
1.3812097311019897,True,1.38120698928833,1.0,0.6187887787818909,6585,0.9326086640357971
1.594268798828125,True,1.5942661762237549,1.0,0.40573030710220337,6586,0.960211992263794
0.9993921518325806,True,0.9993905425071716,1.0,1.000605821609497,6587,0.4566959738731384
1.996394157409668,True,1.9963908195495605,1.0,0.00360571569763124,6588,0.5941992998123169
