counterpart_attention_mass,counterpart_evidence_present,counterpart_warrant_mass,label,non_counterpart_warrant_mass,sample_id,score
0.0,False,0.0,1.0,1.9999868869781494,6553,0.4087528884410858
1.7672765254974365,True,1.7672672271728516,1.0,0.23272205889225006,6554,0.8582534790039062
1.0243101119995117,True,1.0243046283721924,1.0,0.9756836891174316,6555,0.9755271673202515
1.887866735458374,True,1.88785719871521,1.0,0.11213254928588867,6556,0.7402962446212769
1.9991874694824219,True,1.9991776943206787,1.0,0.0008125120075419545,6557,0.9809092283248901
1.8824782371520996,True,1.8824679851531982,1.0,0.1175210177898407,6558,0.9792342185974121
0.0,False,0.0,1.0,1.9999886751174927,6559,0.3591437041759491
1.931562066078186,True,1.9315531253814697,1.0,0.0684375986456871,6560,0.9989393353462219
0.0,False,0.0,1.0,1.9999878406524658,6561,0.35483723878860474
0.0,False,0.0,1.0,0.9999940991401672,6562,0.13234378397464752
0.0,False,0.0,1.0,1.9999864101409912,6563,0.7009380459785461
1.9658286571502686,True,1.9658184051513672,1.0,0.034171003848314285,6564,0.8435360193252563
0.0,False,0.0,1.0,1.9999868869781494,6565,0.4680592715740204
0.0,False,0.0,1.0,1.9999876022338867,6566,0.17156189680099487
0.0,False,0.0,1.0,1.9999866485595703,6567,0.747259795665741
0.0,False,0.0,1.0,1.9999873638153076,6568,0.3596038818359375
0.9794111251831055,True,0.9794061183929443,1.0,1.020582914352417,6569,0.6729026436805725
0.0,False,0.0,1.0,1.9999876022338867,6570,0.13617093861103058
0.0,False,0.0,1.0,1.9999864101409912,6571,0.22350738942623138
0.0,False,0.0,1.0,1.9999876022338867,6572,0.21702782809734344
0.0,False,0.0,1.0,1.999985694885254,6573,0.09656613320112228
1.592876672744751,True,1.5928683280944824,1.0,0.407120943069458,6574,0.8875765204429626
0.0,False,0.0,1.0,1.9999867677688599,6575,0.10302436351776123
1.3478281497955322,True,1.3478214740753174,1.0,0.6521682143211365,6576,0.983951210975647
0.0,False,0.0,1.0,1.9999871253967285,6577,0.3229430913925171
0.999870777130127,True,0.9998652935028076,1.0,1.0001229047775269,6578,0.8531438112258911
0.9997062683105469,True,0.9997010231018066,1.0,1.000287652015686,6579,0.9142594337463379
0.9991745948791504,True,0.9991693496704102,1.0,1.0008189678192139,6580,0.7607957124710083
0.9999917149543762,True,0.9999859929084778,1.0,1.0000017881393433,6581,0.8094639778137207
0.0,False,0.0,1.0,1.999988079071045,6582,0.0670350193977356
1.9989560842514038,True,1.998945951461792,1.0,0.0010437894379720092,6583,0.9624379277229309
0.9903581738471985,True,0.9903530478477478,1.0,1.0096354484558105,6584,0.2432030439376831
1.6021976470947266,True,1.6021885871887207,1.0,0.39779919385910034,6585,0.8847946524620056
1.6836971044540405,True,1.6836884021759033,1.0,0.3163011074066162,6586,0.9927997589111328
0.9929466843605042,True,0.9929415583610535,1.0,1.007047176361084,6587,0.35750216245651245
1.9769749641418457,True,1.976963996887207,1.0,0.023024780675768852,6588,0.7694087624549866
1.6826024055480957,True,1.6825940608978271,1.0,0.3173956573009491,6589,0.9520115852355957
0.9870218634605408,True,0.987016499042511,1.0,1.0129714012145996,6590,0.7499414682388306
0.0,False,0.0,1.0,1.9999878406524658,6591,0.6920773983001709
0.0,False,0.0,1.0,1.9999878406524658,6592,0.2019524872303009
1.9991657733917236,True,1.9991557598114014,1.0,0.0008342111250385642,6593,0.9812670946121216
1.9358912706375122,True,1.9358822107315063,1.0,0.06410841643810272,6594,0.9989199638366699
1.245750069618225,True,1.245743751525879,1.0,0.7542455196380615,6595,0.9831741452217102
0.0,False,0.0,1.0,1.9999876022338867,6596,0.172893688082695
1.8717703819274902,True,1.8717608451843262,1.0,0.12822885811328888,6597,0.9854177236557007
0.0,False,0.0,1.0,1.9999876022338867,6598,0.022268110886216164
1.4238150119781494,True,1.4238057136535645,1.0,0.5761801600456238,6599,0.8294435739517212
0.0,False,0.0,1.0,1.9999868869781494,6600,0.028967471793293953
1.321806788444519,True,1.321799874305725,1.0,0.6781893372535706,6601,0.9937314391136169
0.0,False,0.0,1.0,1.999988079071045,6602,0.2735765278339386
1.9501147270202637,True,1.950103759765625,1.0,0.04988500475883484,6603,0.9228420853614807
0.0,False,0.0,1.0,1.9999886751174927,6604,0.7863833904266357
0.0,False,0.0,1.0,1.9999847412109375,6605,0.054856278002262115
1.759284257888794,True,1.759275197982788,1.0,0.2407144010066986,6606,0.9943680167198181
0.9995592832565308,True,0.9995536208152771,1.0,1.000434160232544,6607,0.778255820274353
1.811898946762085,True,1.811889410018921,1.0,0.18809962272644043,6608,0.9146705269813538
0.9984212517738342,True,0.9984157681465149,1.0,1.0015722513198853,6609,0.8314516544342041
0.9998559355735779,True,0.9998506307601929,1.0,1.0001376867294312,6610,0.8453800082206726
1.814488172531128,True,1.8144787549972534,1.0,0.1855107545852661,6611,0.9956762194633484
0.9993028044700623,True,0.9992970824241638,1.0,1.0006903409957886,6612,0.8792693614959717
1.847418189048767,True,1.8474082946777344,1.0,0.1525808721780777,6613,0.9351414442062378
1.8027567863464355,True,1.802747130393982,1.0,0.19724199175834656,6614,0.9473815560340881
1.9662377834320068,True,1.9662272930145264,1.0,0.03376201540231705,6615,0.9837062358856201
1.368356704711914,True,1.3683497905731201,1.0,0.6316397786140442,6616,0.986829936504364
0.0,False,0.0,1.0,1.999988317489624,6617,0.11492268741130829
1.7214431762695312,True,1.7214343547821045,1.0,0.27855515480041504,6618,0.9215914011001587
1.9940367937088013,True,1.9940268993377686,1.0,0.005963133182376623,6619,0.9919779300689697
0.0,False,0.0,1.0,1.9999878406524658,6620,0.36124148964881897
0.0,False,0.0,1.0,1.9999885559082031,6621,0.14809513092041016
0.0,False,0.0,1.0,1.9999873638153076,6622,0.4464973509311676
0.0,False,0.0,1.0,1.9999876022338867,6623,0.4779781401157379
0.0,False,0.0,1.0,1.9999871253967285,6624,0.010201752185821533
0.0,False,0.0,1.0,1.9999885559082031,6625,0.2000136524438858
0.0,False,0.0,1.0,1.9999858140945435,6626,0.5101102590560913
0.0,False,0.0,1.0,1.9999873638153076,6627,0.4813222885131836
0.0,False,0.0,1.0,1.9999887943267822,6628,0.5775287747383118
1.9993287324905396,True,1.9993189573287964,1.0,0.0006711112800985575,6629,0.9732081890106201
1.951345682144165,True,1.9513362646102905,1.0,0.048654116690158844,6630,0.9985890984535217
1.3955515623092651,True,1.3955446481704712,1.0,0.6044448614120483,6631,0.9796938300132751
1.9848607778549194,True,1.984850287437439,1.0,0.015139102935791016,6632,0.9878000020980835
1.864097237586975,True,1.8640875816345215,1.0,0.1359020322561264,6633,0.9912137389183044
0.0,False,0.0,1.0,1.9999876022338867,6634,0.3117620050907135
1.3583029508590698,True,1.3582961559295654,1.0,0.6416933536529541,6635,0.9665709137916565
0.0,False,0.0,1.0,1.9999871253967285,6636,0.66337651014328
0.998115599155426,True,0.9981105923652649,1.0,1.0018781423568726,6637,0.7998208403587341
0.0,False,0.0,1.0,1.999983787536621,6638,0.24271126091480255
0.0,False,0.0,1.0,1.999985933303833,6639,0.4284714162349701
0.0,False,0.0,1.0,1.999988317489624,6640,0.4711090326309204
0.0,False,0.0,1.0,1.9999879598617554,6641,0.1079593151807785
0.0,False,0.0,1.0,1.999982237815857,6642,0.05066997557878494
0.0,False,0.0,1.0,1.999987244606018,6643,0.32809174060821533
1.78202486038208,True,1.7820155620574951,1.0,0.2179739624261856,6644,0.9944145679473877
0.0,False,0.0,1.0,1.999987006187439,6645,0.09070694446563721
0.3888717591762543,True,0.388869047164917,1.0,1.6111152172088623,6646,0.13231883943080902
1.4120835065841675,True,1.4120759963989258,1.0,0.5879132151603699,6647,0.9941699504852295
1.6267821788787842,True,1.6267733573913574,1.0,0.37321582436561584,6648,0.9972104430198669
0.0,False,0.0,1.0,1.9999873638153076,6649,0.24813398718833923
1.918860673904419,True,1.9188493490219116,1.0,0.08113882690668106,6650,0.6687185168266296
1.9867955446243286,True,1.986785650253296,1.0,0.01320428866893053,6651,0.9786377549171448
0.9996432065963745,True,0.9996379017829895,1.0,1.0003505945205688,6652,0.9792324900627136
1.8330321311950684,True,1.833021640777588,1.0,0.16696667671203613,6653,0.9514697194099426
0.9995765089988708,True,0.9995710849761963,1.0,1.0004172325134277,6654,0.935288667678833
1.0228958129882812,True,1.022890329360962,1.0,0.9770968556404114,6655,0.9596396088600159
1.5427873134613037,True,1.5427794456481934,1.0,0.45720964670181274,6656,0.9582101106643677
1.0382354259490967,True,1.038230061531067,1.0,0.9617578387260437,6657,0.8844831585884094
0.9999551773071289,True,0.9999500513076782,1.0,1.000038743019104,6658,0.9834722280502319
1.241380214691162,True,1.241373896598816,1.0,0.7586153149604797,6659,0.9946495890617371
1.9911152124404907,True,1.9911048412322998,1.0,0.008884764276444912,6660,0.9895426034927368
1.239760160446167,True,1.239753246307373,1.0,0.7602342963218689,6661,0.9530073404312134
1.9863219261169434,True,1.986311435699463,1.0,0.013677854090929031,6662,0.9866726398468018
1.9203929901123047,True,1.920381784439087,1.0,0.07960627973079681,6663,0.9434263110160828
0.0,False,0.0,1.0,1.9999868869781494,6664,0.06879501789808273
0.0,False,0.0,1.0,1.9999867677688599,6665,0.09159261733293533
0.9876323938369751,True,0.9876271486282349,1.0,1.012360692024231,6666,0.9468522071838379
0.0,False,0.0,1.0,1.9999866485595703,6667,0.23982174694538116
1.7983258962631226,True,1.7983165979385376,1.0,0.20167292654514313,6668,0.9949629306793213
0.9952328205108643,True,0.9952270984649658,1.0,1.004760503768921,6669,0.5877053737640381
1.999478816986084,True,1.9994690418243408,1.0,0.0005211851093918085,6670,0.9733924865722656
1.9497096538543701,True,1.9497003555297852,1.0,0.05029003322124481,6671,0.9985228180885315
1.9532932043075562,True,1.9532833099365234,1.0,0.04670644924044609,6672,0.9724851250648499
0.9970098733901978,True,0.9970046877861023,1.0,1.0029836893081665,6673,0.914082944393158
1.4722535610198975,True,1.4722462892532349,1.0,0.5277432799339294,6674,0.9808339476585388
1.9504810571670532,True,1.9504704475402832,1.0,0.0495186485350132,6675,0.9799942970275879
1.9019832611083984,True,1.9019734859466553,1.0,0.09801612794399261,6676,0.991685688495636
