counterpart_attention_mass,counterpart_evidence_present,counterpart_warrant_mass,label,non_counterpart_warrant_mass,sample_id,score
0.0,False,0.0,1.0,1.9999945163726807,6553,0.11288967728614807
1.8614548444747925,True,1.8614506721496582,1.0,0.13854481279850006,6554,0.9225471019744873
1.1376572847366333,True,1.1376550197601318,1.0,0.8623408675193787,6555,0.9946783781051636
1.0897489786148071,True,1.0897455215454102,1.0,0.9102477431297302,6556,0.9190369248390198
1.9982753992080688,True,1.9982715845108032,1.0,0.0017245998606085777,6557,0.9898779392242432
1.0794695615768433,True,1.0794672966003418,1.0,0.9205278754234314,6558,0.7459577322006226
0.0,False,0.0,1.0,1.9999947547912598,6559,0.4162064790725708
1.9290623664855957,True,1.9290589094161987,1.0,0.07093749940395355,6560,0.9765758514404297
0.0,False,0.0,1.0,1.9999933242797852,6561,0.7003253698348999
0.0,False,0.0,1.0,0.999997079372406,6562,0.18880142271518707
0.0,False,0.0,1.0,1.9999892711639404,6563,0.35528790950775146
1.3904436826705933,True,1.3904404640197754,1.0,0.6095545291900635,6564,0.9817360043525696
0.0,False,0.0,1.0,1.9999926090240479,6565,0.43548426032066345
0.0,False,0.0,1.0,1.9999953508377075,6566,0.06169155240058899
0.0,False,0.0,1.0,1.9999934434890747,6567,0.12298020720481873
0.0,False,0.0,1.0,1.9999947547912598,6568,0.6272920370101929
0.4984515309333801,True,0.4984504282474518,1.0,1.5015441179275513,6569,0.6507738828659058
0.0,False,0.0,1.0,1.9999943971633911,6570,0.31205061078071594
0.0,False,0.0,1.0,1.9999946355819702,6571,0.3715142607688904
0.0,False,0.0,1.0,1.9999947547912598,6572,0.19387467205524445
0.0,False,0.0,1.0,1.9999953508377075,6573,0.6945912837982178
0.462192565202713,True,0.4621914327144623,1.0,1.537801742553711,6574,0.7342841029167175
0.0,False,0.0,1.0,1.999991536140442,6575,0.11162090301513672
1.9992069005966187,True,1.9992034435272217,1.0,0.0007930974243208766,6576,0.9869474172592163
0.0,False,0.0,1.0,1.9999938011169434,6577,0.057189974933862686
0.998134434223175,True,0.9981318116188049,1.0,1.0018631219863892,6578,0.9675825834274292
0.9999493360519409,True,0.9999469518661499,1.0,1.0000479221343994,6579,0.6855201721191406
0.9992379546165466,True,0.9992357492446899,1.0,1.0007596015930176,6580,0.8584447503089905
0.9994903206825256,True,0.999488115310669,1.0,1.0005072355270386,6581,0.814764142036438
0.0,False,0.0,1.0,1.9999946355819702,6582,0.02911929041147232
1.9993526935577393,True,1.999348521232605,1.0,0.0006473311223089695,6583,0.9873324036598206
0.9879329800605774,True,0.9879307150840759,1.0,1.0120640993118286,6584,0.08461233973503113
1.1263689994812012,True,1.1263666152954102,1.0,0.873628556728363,6585,0.7860726714134216
1.962782382965088,True,1.9627786874771118,1.0,0.037217505276203156,6586,0.9779447913169861
0.9983526468276978,True,0.9983506202697754,1.0,1.0016447305679321,6587,0.180769145488739
1.9869329929351807,True,1.9869285821914673,1.0,0.013066880404949188,6588,0.3654434084892273
1.542888879776001,True,1.5428853034973145,1.0,0.45710963010787964,6589,0.5139535069465637
0.9551145434379578,True,0.9551122784614563,1.0,1.0448830127716064,6590,0.8790466785430908
0.0,False,0.0,1.0,1.9999947547912598,6591,0.5416316986083984
0.0,False,0.0,1.0,1.9999942779541016,6592,0.13670895993709564
1.9988057613372803,True,1.9988019466400146,1.0,0.0011941679986193776,6593,0.989315390586853
1.9288899898529053,True,1.9288867712020874,1.0,0.07110970467329025,6594,0.9720239043235779
1.9166789054870605,True,1.9166755676269531,1.0,0.08332089334726334,6595,0.9831384420394897
0.0,False,0.0,1.0,1.9999955892562866,6596,0.14795875549316406
1.7727857828140259,True,1.772782564163208,1.0,0.22721374034881592,6597,0.9621437191963196
0.0,False,0.0,1.0,1.9999949932098389,6598,0.06149131804704666
1.1833977699279785,True,1.1833947896957397,1.0,0.8165989518165588,6599,0.9541709423065186
0.0,False,0.0,1.0,1.9999947547912598,6600,0.20874644815921783
1.784848928451538,True,1.7848460674285889,1.0,0.21515049040317535,6601,0.9634218215942383
0.0,False,0.0,1.0,1.9999947547912598,6602,0.16950565576553345
1.5802323818206787,True,1.5802286863327026,1.0,0.4197663962841034,6603,0.939666211605072
0.0,False,0.0,1.0,1.9999948740005493,6604,0.11687219142913818
0.0,False,0.0,1.0,1.9999927282333374,6605,0.19188272953033447
1.9826092720031738,True,1.982605218887329,1.0,0.017390720546245575,6606,0.982475757598877
0.9918910264968872,True,0.991888701915741,1.0,1.0081065893173218,6607,0.8606739044189453
1.9616589546203613,True,1.9616551399230957,1.0,0.038340892642736435,6608,0.9754366874694824
0.9787026047706604,True,0.9787002205848694,1.0,1.0212949514389038,6609,0.9112605452537537
0.9969536066055298,True,0.9969513416290283,1.0,1.0030443668365479,6610,0.951429009437561
1.991185188293457,True,1.9911811351776123,1.0,0.008814821019768715,6611,0.986391544342041
0.971703052520752,True,0.9717004895210266,1.0,1.028294563293457,6612,0.7441453337669373
1.7131321430206299,True,1.7131288051605225,1.0,0.28686702251434326,6613,0.96401047706604
1.810182809829712,True,1.8101788759231567,1.0,0.18981654942035675,6614,0.9586314558982849
1.97138249874115,True,1.9713791608810425,1.0,0.028617441654205322,6615,0.9013684391975403
1.9987618923187256,True,1.9987581968307495,1.0,0.0012382803251966834,6616,0.989965558052063
0.0,False,0.0,1.0,1.9999935626983643,6617,0.3562791347503662
0.9603594541549683,True,0.9603573083877563,1.0,1.0396374464035034,6618,0.8335496783256531
1.8268882036209106,True,1.8268839120864868,1.0,0.17311125993728638,6619,0.972439706325531
0.0,False,0.0,1.0,1.9999929666519165,6620,0.6577908396720886
0.0,False,0.0,1.0,1.9999932050704956,6621,0.48809558153152466
0.0,False,0.0,1.0,1.9999942779541016,6622,0.17058341205120087
0.0,False,0.0,1.0,1.9999943971633911,6623,0.35053980350494385
0.0,False,0.0,1.0,1.9999957084655762,6624,0.00993394199758768
0.0,False,0.0,1.0,1.9999927282333374,6625,0.10867227613925934
0.0,False,0.0,1.0,1.9999923706054688,6626,0.13541550934314728
0.0,False,0.0,1.0,1.9999914169311523,6627,0.12016556411981583
0.0,False,0.0,1.0,1.9999949932098389,6628,0.067066989839077
1.9957420825958252,True,1.9957385063171387,1.0,0.004257804248481989,6629,0.9779419302940369
1.878257393836975,True,1.8782540559768677,1.0,0.1217423751950264,6630,0.9765585660934448
1.9189467430114746,True,1.918943166732788,1.0,0.08105319738388062,6631,0.9837258458137512
1.9810453653335571,True,1.9810419082641602,1.0,0.018954606726765633,6632,0.9160140156745911
1.6811065673828125,True,1.6811034679412842,1.0,0.3188926875591278,6633,0.9710238575935364
0.0,False,0.0,1.0,1.9999942779541016,6634,0.04676460474729538
1.9451580047607422,True,1.9451544284820557,1.0,0.05484190583229065,6635,0.9925497770309448
0.0,False,0.0,1.0,1.999995231628418,6636,0.2061992585659027
0.9999843835830688,True,0.9999822378158569,1.0,1.0000131130218506,6637,0.7163534760475159
0.0,False,0.0,1.0,1.9999902248382568,6638,0.3926198184490204
0.0,False,0.0,1.0,1.9999921321868896,6639,0.19766587018966675
0.0,False,0.0,1.0,1.9999933242797852,6640,0.30044078826904297
0.0,False,0.0,1.0,1.9999934434890747,6641,0.2576499581336975
0.0,False,0.0,1.0,1.9999945163726807,6642,0.178072988986969
0.0,False,0.0,1.0,1.9999938011169434,6643,0.1379109025001526
1.9830148220062256,True,1.9830107688903809,1.0,0.016985204070806503,6644,0.981393575668335
0.0,False,0.0,1.0,1.999992847442627,6645,0.4268759787082672
0.9839778542518616,True,0.983975350856781,1.0,1.0160183906555176,6646,0.8818117380142212
1.7928556203842163,True,1.7928526401519775,1.0,0.20714376866817474,6647,0.9487023949623108
1.982832670211792,True,1.9828290939331055,1.0,0.017167232930660248,6648,0.9894309043884277
0.0,False,0.0,1.0,1.9999938011169434,6649,0.3585318922996521
1.0555273294448853,True,1.0555243492126465,1.0,0.9444689750671387,6650,0.691845715045929
1.932112693786621,True,1.9321084022521973,1.0,0.06788714975118637,6651,0.907941460609436
0.9981452226638794,True,0.9981434345245361,1.0,1.0018525123596191,6652,0.9716843962669373
1.9687103033065796,True,1.9687066078186035,1.0,0.031289633363485336,6653,0.9805488586425781
0.996943473815918,True,0.9969416856765747,1.0,1.0030542612075806,6654,0.983513593673706
1.227245569229126,True,1.2272428274154663,1.0,0.7727521061897278,6655,0.9770623445510864
1.7744108438491821,True,1.7744076251983643,1.0,0.22558847069740295,6656,0.9909011125564575
1.5231053829193115,True,1.523101806640625,1.0,0.4768930673599243,6657,0.9676195979118347
0.9925696849822998,True,0.992567777633667,1.0,1.0074278116226196,6658,0.9726772904396057
1.7889103889465332,True,1.7889072895050049,1.0,0.21108919382095337,6659,0.9967161417007446
1.9880952835083008,True,1.9880919456481934,1.0,0.011904552578926086,6660,0.924433708190918
1.1174051761627197,True,1.11740243434906,1.0,0.8825914859771729,6661,0.9236019253730774
1.9564430713653564,True,1.9564396142959595,1.0,0.043556809425354004,6662,0.9912881255149841
1.6072001457214355,True,1.60719633102417,1.0,0.3927984833717346,6663,0.9173964262008667
0.0,False,0.0,1.0,1.9999938011169434,6664,0.21497675776481628
0.0,False,0.0,1.0,1.9999924898147583,6665,0.3322925269603729
0.9972844123840332,True,0.9972823858261108,1.0,1.002712368965149,6666,0.8734310269355774
0.0,False,0.0,1.0,1.9999926090240479,6667,0.18813203275203705
